Date,Block,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,hour,day,month,year,Species_lb,Address_lb
2007-08-24,30,41.857402,-87.694991,8,3,0,0,24,8,2007,1,53
2007-08-24,11,41.868142,-87.696269,9,19,0,0,24,8,2007,2,12
2007-08-24,11,41.868142,-87.696269,9,15,0,0,24,8,2007,1,12
2007-08-24,25,41.846283,-87.656913,9,3,0,0,24,8,2007,1,47
2007-08-24,10,41.721474,-87.648064,8,13,0,0,24,8,2007,2,6
2007-08-24,10,41.721474,-87.648064,8,7,0,0,24,8,2007,1,6
2007-08-24,10,41.869107,-87.69629300000001,9,3,0,0,24,8,2007,2,2
2007-08-24,10,41.869107,-87.69629300000001,9,10,0,0,24,8,2007,1,2
2007-08-24,96,41.719059,-87.675088,9,2,0,0,24,8,2007,2,135
2007-08-24,18,41.966986999999996,-87.674677,8,1,0,0,24,8,2007,1,33
2007-08-24,61,41.923738,-87.785288,9,35,0,0,24,8,2007,2,102
2007-08-24,61,41.923738,-87.785288,9,16,0,0,24,8,2007,1,102
2007-08-24,64,41.970248,-87.787992,8,10,0,0,24,8,2007,2,107
2007-08-24,64,41.970248,-87.787992,8,1,0,0,24,8,2007,3,107
2007-08-24,64,41.970248,-87.787992,8,18,1,0,24,8,2007,1,107
2007-08-24,12,42.010412,-87.66214000000001,8,1,0,0,24,8,2007,2,19
2007-08-24,10,41.899229999999996,-87.716788,9,4,0,0,24,8,2007,2,1
2007-08-24,10,41.899229999999996,-87.716788,9,7,0,0,24,8,2007,1,1
2007-08-24,20,41.692555,-87.598865,8,15,0,0,24,8,2007,2,34
2007-08-24,20,41.692555,-87.598865,8,3,0,0,24,8,2007,1,34
2007-08-24,33,41.94016,-87.794896,9,3,0,0,24,8,2007,2,55
2007-08-24,33,41.94016,-87.794896,9,15,1,0,24,8,2007,1,55
2007-08-24,11,41.903002,-87.68826700000001,8,3,0,0,24,8,2007,2,9
2007-08-24,11,41.903002,-87.68826700000001,8,3,1,0,24,8,2007,1,9
2007-08-24,60,41.942114000000004,-87.776385,8,5,1,0,24,8,2007,2,99
2007-08-24,60,41.942114000000004,-87.776385,8,12,1,0,24,8,2007,1,99
2007-08-24,33,41.704336,-87.70373599999999,8,6,1,0,24,8,2007,2,56
2007-08-24,30,41.836644,-87.677737,8,8,0,0,24,8,2007,2,52
2007-08-24,30,41.836644,-87.677737,8,2,0,0,24,8,2007,1,52
2007-08-24,42,41.837084999999995,-87.729384,9,1,0,0,24,8,2007,2,75
2007-08-24,42,41.837084999999995,-87.729384,9,1,0,0,24,8,2007,1,75
2007-08-24,17,41.911823999999996,-87.726737,9,9,0,0,24,8,2007,2,29
2007-08-24,17,41.911823999999996,-87.726737,9,4,0,0,24,8,2007,1,29
2007-08-24,22,41.801179,-87.679447,8,3,0,0,24,8,2007,2,41
2007-08-24,22,41.801179,-87.679447,8,10,0,0,24,8,2007,1,41
2007-08-24,35,41.800737,-87.71188000000001,8,2,0,0,24,8,2007,1,59
2007-08-24,52,41.778296999999995,-87.752411,9,18,0,0,24,8,2007,2,90
2007-08-24,52,41.778296999999995,-87.752411,9,28,0,0,24,8,2007,1,90
2007-08-24,67,41.77166,-87.703047,8,8,0,0,24,8,2007,1,112
2007-08-24,73,41.759346,-87.745602,9,6,0,0,24,8,2007,2,119
2007-08-24,73,41.759346,-87.745602,9,10,0,0,24,8,2007,1,119
2007-08-24,22,41.768388,-87.678649,8,35,0,0,24,8,2007,2,42
2007-08-24,22,41.768388,-87.678649,8,5,0,0,24,8,2007,1,42
2007-08-24,52,41.797616,-87.797894,8,3,0,0,24,8,2007,2,89
2007-08-24,61,41.781416,-87.77653199999999,8,6,0,0,24,8,2007,2,101
2007-08-24,61,41.781416,-87.77653199999999,8,10,0,0,24,8,2007,1,101
2007-08-24,10,41.773215,-87.60088,8,12,0,0,24,8,2007,2,0
2007-08-24,10,41.773215,-87.60088,8,3,0,0,24,8,2007,3,0
2007-08-24,10,41.773215,-87.60088,8,10,1,0,24,8,2007,1,0
2007-08-24,39,41.822536,-87.66634300000001,9,9,0,0,24,8,2007,2,67
2007-08-24,39,41.822536,-87.66634300000001,9,7,0,0,24,8,2007,1,67
2007-08-24,47,41.799282,-87.585487,8,2,0,0,24,8,2007,2,80
2007-08-24,55,41.794781,-87.615989,8,3,0,0,24,8,2007,2,93
2007-08-24,55,41.794781,-87.615989,8,1,0,0,24,8,2007,6,93
2007-08-24,64,41.778748,-87.586427,8,3,0,0,24,8,2007,2,106
2007-08-24,71,41.766202,-87.562889,9,6,0,0,24,8,2007,2,117
2007-08-24,71,41.766202,-87.562889,9,14,0,0,24,8,2007,1,117
2007-08-24,77,41.754676,-87.612922,9,20,1,0,24,8,2007,2,121
2007-08-24,77,41.754676,-87.612922,9,17,0,0,24,8,2007,1,121
2007-08-24,40,41.821582,-87.62779599999999,9,15,0,0,24,8,2007,2,71
2007-08-24,40,41.821582,-87.62779599999999,9,16,0,0,24,8,2007,1,71
2007-08-24,50,41.803422999999995,-87.642984,8,16,1,0,24,8,2007,2,85
2007-08-24,50,41.803422999999995,-87.642984,8,17,1,0,24,8,2007,1,85
2007-08-24,79,41.754292,-87.590773,9,6,0,0,24,8,2007,2,122
2007-08-24,79,41.754292,-87.590773,9,14,1,0,24,8,2007,1,122
2007-08-24,52,41.798697,-87.736812,8,1,0,0,24,8,2007,2,88
2007-08-24,52,41.798697,-87.736812,8,8,0,0,24,8,2007,1,88
2007-08-24,52,41.798697,-87.736812,8,2,0,0,24,8,2007,6,88
2007-08-24,63,41.776156,-87.778927,9,4,0,0,24,8,2007,2,105
2007-08-24,63,41.776156,-87.778927,9,5,1,0,24,8,2007,1,105
2007-08-24,63,41.776156,-87.778927,9,1,0,0,24,8,2007,4,105
2007-08-24,37,41.82561,-87.726549,9,1,0,0,24,8,2007,2,63
2007-08-24,37,41.82561,-87.726549,9,6,0,0,24,8,2007,1,63
2007-08-24,80,41.74785,-87.70271600000001,9,1,0,0,24,8,2007,2,124
2007-08-24,80,41.74785,-87.70271600000001,9,1,0,0,24,8,2007,6,124
2007-08-24,65,41.775051,-87.65535600000001,9,2,0,0,24,8,2007,2,110
2007-08-24,65,41.775051,-87.65535600000001,9,1,0,0,24,8,2007,1,110
2007-08-24,82,41.644612,-87.60449799999999,5,2,0,0,24,8,2007,2,127
2007-08-24,82,41.644612,-87.60449799999999,5,2,0,0,24,8,2007,1,127
2007-08-24,89,41.733643,-87.55551,8,4,0,0,24,8,2007,2,130
2007-08-24,89,41.733643,-87.55551,8,3,0,0,24,8,2007,1,130
2007-08-24,98,41.717753,-87.531657,8,3,0,0,24,8,2007,2,137
2007-08-24,98,41.717753,-87.531657,8,16,0,0,24,8,2007,1,137
2007-08-24,58,41.984809000000006,-87.728492,8,3,0,0,24,8,2007,1,94
2007-08-24,66,41.772846,-87.740029,9,2,0,0,24,8,2007,2,111
2007-08-24,66,41.772846,-87.740029,9,3,0,0,24,8,2007,1,111
2007-08-24,81,41.825902,-87.667827,5,2,0,0,24,8,2007,2,126
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,2,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,2,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,2,18
2007-08-28,12,41.673408,-87.599862,5,19,0,0,28,8,2007,2,18
2007-08-28,12,41.673408,-87.599862,5,50,1,0,28,8,2007,2,18
2007-08-28,12,41.673408,-87.599862,5,50,1,0,28,8,2007,2,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,1,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,41,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,1,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,16,0,0,28,8,2007,1,18
2007-08-28,12,41.673408,-87.599862,5,50,0,0,28,8,2007,1,18
2007-08-28,10,41.726465000000005,-87.585413,5,7,0,0,28,8,2007,2,4
2007-08-28,10,41.726465000000005,-87.585413,5,5,0,0,28,8,2007,2,4
2007-08-28,10,41.726465000000005,-87.585413,5,46,0,0,28,8,2007,1,4
2007-08-28,10,41.726465000000005,-87.585413,5,50,0,0,28,8,2007,1,4
2007-08-28,10,41.726465000000005,-87.585413,5,37,0,0,28,8,2007,1,4
2007-08-28,10,41.726465000000005,-87.585413,5,50,1,0,28,8,2007,1,4
2007-08-28,10,41.726465000000005,-87.585413,5,50,0,0,28,8,2007,1,4
2007-08-28,10,41.726465000000005,-87.585413,5,26,0,0,28,8,2007,1,4
2007-08-28,10,41.726465000000005,-87.585413,5,50,0,0,28,8,2007,1,4
2007-08-28,10,41.726465000000005,-87.585413,5,2,0,0,28,8,2007,1,4
2007-08-28,10,41.726465000000005,-87.585413,5,50,0,0,28,8,2007,1,4
2007-08-28,10,41.726465000000005,-87.585413,5,50,0,0,28,8,2007,1,4
2007-08-28,10,41.726465000000005,-87.585413,5,50,0,0,28,8,2007,1,4
2007-08-28,10,41.726465000000005,-87.585413,5,50,0,0,28,8,2007,1,4
2007-08-28,10,41.726465000000005,-87.585413,5,50,0,0,28,8,2007,1,4
2007-08-28,10,41.726465000000005,-87.585413,5,1,0,0,28,8,2007,6,4
2007-08-28,13,41.678618,-87.559308,5,10,0,0,28,8,2007,2,23
2007-08-28,13,41.678618,-87.559308,5,18,0,0,28,8,2007,2,23
2007-08-28,13,41.678618,-87.559308,5,31,0,0,28,8,2007,1,23
2007-08-28,13,41.678618,-87.559308,5,17,0,0,28,8,2007,1,23
2007-08-28,13,41.678618,-87.559308,5,2,0,0,28,8,2007,6,23
2007-08-28,13,41.678618,-87.559308,5,1,0,0,28,8,2007,6,23
2007-08-28,13,41.737052,-87.54306700000001,5,7,0,0,28,8,2007,2,22
2007-08-28,13,41.737052,-87.54306700000001,5,13,0,0,28,8,2007,1,22
2007-08-28,13,41.740641,-87.546587,5,6,0,0,28,8,2007,2,21
2007-08-28,13,41.740641,-87.546587,5,27,0,0,28,8,2007,1,21
2007-08-28,37,41.680946,-87.535198,8,40,0,0,28,8,2007,2,61
2007-08-28,37,41.680946,-87.535198,8,26,1,0,28,8,2007,1,61
2007-08-28,37,41.680946,-87.535198,8,35,0,0,28,8,2007,1,61
2007-08-28,37,41.680946,-87.535198,8,50,0,0,28,8,2007,1,61
2007-08-28,37,41.680946,-87.535198,8,50,0,0,28,8,2007,1,61
2007-08-28,37,41.680946,-87.535198,8,50,0,0,28,8,2007,1,61
2007-08-28,38,41.686398,-87.531635,8,12,0,0,28,8,2007,2,64
2007-08-28,38,41.686398,-87.531635,8,14,0,0,28,8,2007,1,64
2007-08-28,38,41.686398,-87.531635,8,3,0,0,28,8,2007,4,64
2007-08-28,38,41.686398,-87.531635,8,1,0,0,28,8,2007,6,64
2007-08-28,81,41.729669,-87.582699,5,4,1,0,28,8,2007,2,125
2007-08-28,81,41.729669,-87.582699,5,2,0,0,28,8,2007,1,125
2007-08-28,24,41.704572,-87.56566600000001,8,23,0,0,28,8,2007,2,45
2007-08-28,24,41.704572,-87.56566600000001,8,50,0,0,28,8,2007,2,45
2007-08-28,24,41.704572,-87.56566600000001,8,50,0,0,28,8,2007,2,45
2007-08-28,24,41.704572,-87.56566600000001,8,50,0,0,28,8,2007,1,45
2007-08-28,24,41.704572,-87.56566600000001,8,41,0,0,28,8,2007,1,45
2007-08-28,24,41.704572,-87.56566600000001,8,49,1,0,28,8,2007,1,45
2007-08-28,24,41.704572,-87.56566600000001,8,50,0,0,28,8,2007,1,45
2007-08-28,24,41.704572,-87.56566600000001,8,50,0,0,28,8,2007,1,45
2007-08-28,24,41.704572,-87.56566600000001,8,50,0,0,28,8,2007,1,45
2007-08-28,10,41.750498,-87.605294,5,12,0,0,28,8,2007,2,3
2007-08-28,10,41.750498,-87.605294,5,8,0,0,28,8,2007,1,3
2007-08-28,11,41.702723999999996,-87.536497,5,50,0,0,28,8,2007,2,11
2007-08-28,11,41.702723999999996,-87.536497,5,50,0,0,28,8,2007,2,11
2007-08-28,11,41.702723999999996,-87.536497,5,50,0,0,28,8,2007,2,11
2007-08-28,11,41.702723999999996,-87.536497,5,49,0,0,28,8,2007,2,11
2007-08-28,11,41.702723999999996,-87.536497,5,50,0,0,28,8,2007,2,11
2007-08-28,11,41.702723999999996,-87.536497,5,50,0,0,28,8,2007,2,11
2007-08-28,11,41.702723999999996,-87.536497,5,50,0,0,28,8,2007,2,11
2007-08-28,11,41.702723999999996,-87.536497,5,50,0,0,28,8,2007,2,11
2007-08-28,11,41.702723999999996,-87.536497,5,50,0,0,28,8,2007,1,11
2007-08-28,11,41.702723999999996,-87.536497,5,50,0,0,28,8,2007,1,11
2007-08-28,11,41.702723999999996,-87.536497,5,43,0,0,28,8,2007,1,11
2007-08-28,11,41.702723999999996,-87.536497,5,35,0,0,28,8,2007,1,11
2007-08-28,11,41.702723999999996,-87.536497,5,50,0,0,28,8,2007,1,11
2007-08-28,11,41.702723999999996,-87.536497,5,43,0,0,28,8,2007,1,11
2007-08-28,11,41.702723999999996,-87.536497,5,50,0,0,28,8,2007,1,11
2007-08-28,11,41.702723999999996,-87.536497,5,50,1,0,28,8,2007,1,11
2007-08-28,11,41.702723999999996,-87.536497,5,50,0,0,28,8,2007,1,11
2007-08-28,11,41.702723999999996,-87.536497,5,2,0,0,28,8,2007,6,11
2007-08-28,40,41.659112,-87.53869300000001,8,11,0,0,28,8,2007,2,68
2007-08-28,40,41.659112,-87.53869300000001,8,13,0,0,28,8,2007,1,68
2007-09-04,41,41.95469,-87.800991,9,10,1,0,4,9,2007,2,72
2007-09-04,41,41.95469,-87.800991,9,13,1,0,4,9,2007,1,72
2007-09-04,62,41.994991,-87.769279,9,4,0,0,4,9,2007,2,103
2007-09-04,62,41.994991,-87.769279,9,5,0,0,4,9,2007,1,103
2007-09-04,79,41.974089,-87.824812,8,2,0,0,4,9,2007,1,123
2007-09-04,15,41.9216,-87.666455,8,4,0,0,4,9,2007,2,27
2007-09-04,15,41.9216,-87.666455,8,2,0,0,4,9,2007,1,27
2007-09-04,11,41.896282,-87.655232,8,1,0,0,4,9,2007,1,16
2007-09-04,22,41.921965,-87.632085,8,5,0,0,4,9,2007,2,39
2007-09-04,22,41.921965,-87.632085,8,8,0,0,4,9,2007,1,39
2007-09-04,53,41.891126,-87.61156,5,2,0,0,4,9,2007,2,91
2007-09-04,53,41.891126,-87.61156,5,1,0,0,4,9,2007,3,91
2007-09-04,53,41.891126,-87.61156,5,4,0,0,4,9,2007,1,91
2007-09-04,53,41.891126,-87.61156,5,1,0,0,4,9,2007,6,91
2007-09-04,65,41.999128999999996,-87.795585,8,3,0,0,4,9,2007,2,109
2007-09-04,75,42.01743,-87.68776899999999,8,1,0,0,4,9,2007,2,120
2007-09-04,75,42.01743,-87.68776899999999,8,1,0,0,4,9,2007,1,120
2007-09-04,15,41.907645,-87.760886,8,2,0,0,4,9,2007,2,25
2007-09-04,91,41.981964000000005,-87.812827,8,13,0,0,4,9,2007,2,132
2007-09-04,91,41.981964000000005,-87.812827,8,34,0,0,4,9,2007,1,132
2007-09-04,91,41.981964000000005,-87.812827,8,50,0,0,4,9,2007,1,132
2007-09-04,91,41.981964000000005,-87.812827,8,43,0,0,4,9,2007,1,132
2007-09-04,36,41.944869,-87.832763,8,2,0,0,4,9,2007,2,60
2007-09-04,36,41.944869,-87.832763,8,2,0,0,4,9,2007,1,60
2007-09-04,72,42.011601,-87.81150600000001,8,1,0,0,4,9,2007,1,118
2007-09-04,38,41.94983,-87.69845699999999,9,1,0,0,4,9,2007,2,65
2007-09-04,49,41.979243,-87.750938,9,1,0,0,4,9,2007,2,82
2007-09-04,49,41.979243,-87.750938,9,1,0,0,4,9,2007,1,82
2007-09-04,58,41.986921,-87.689778,9,1,1,0,4,9,2007,2,96
2007-09-04,58,41.986921,-87.689778,9,5,1,0,4,9,2007,1,96
2007-09-04,50,41.801497999999995,-87.763416,9,5,0,0,4,9,2007,2,84
2007-09-04,50,41.801497999999995,-87.763416,9,3,0,0,4,9,2007,1,84
2007-09-04,14,41.906638,-87.701431,9,2,0,0,4,9,2007,2,24
2007-09-04,14,41.906638,-87.701431,9,18,0,0,4,9,2007,1,24
2007-09-04,42,41.958271,-87.702575,9,3,0,0,4,9,2007,2,73
2007-09-04,42,41.958271,-87.702575,9,1,0,0,4,9,2007,1,73
2007-09-04,15,41.994469,-87.667736,8,1,0,0,4,9,2007,2,26
2007-09-04,18,42.006858,-87.675919,9,1,0,0,4,9,2007,6,32
2007-09-04,37,41.948167,-87.730698,8,1,0,0,4,9,2007,1,62
2007-09-04,45,41.963976,-87.69181,9,1,1,0,4,9,2007,1,78
2007-09-04,46,41.964242,-87.757639,8,2,0,0,4,9,2007,2,79
2007-09-04,60,41.990284,-87.797127,8,1,0,0,4,9,2007,3,97
2007-09-04,70,42.008314,-87.77792099999999,9,2,0,0,4,9,2007,2,115
2007-09-04,70,42.008314,-87.77792099999999,9,3,0,0,4,9,2007,1,115
2007-09-04,61,41.991429,-87.747113,8,1,0,0,4,9,2007,2,100
2007-09-04,61,41.991429,-87.747113,8,3,0,0,4,9,2007,1,100
2007-09-04,27,41.843810999999995,-87.686763,9,1,0,0,4,9,2007,4,49
2007-09-04,68,41.921177,-87.79518,8,3,1,0,4,9,2007,2,113
2007-09-04,68,41.921177,-87.79518,8,1,0,0,4,9,2007,1,113
2007-09-04,11,41.868142,-87.696269,9,3,0,0,4,9,2007,2,12
2007-09-04,25,41.846283,-87.656913,9,1,0,0,4,9,2007,2,47
2007-09-04,18,41.966986999999996,-87.674677,8,1,0,0,4,9,2007,2,33
2007-09-04,18,41.966986999999996,-87.674677,8,1,0,0,4,9,2007,1,33
2007-09-04,61,41.923738,-87.785288,9,12,0,0,4,9,2007,2,102
2007-09-04,61,41.923738,-87.785288,9,2,0,0,4,9,2007,1,102
2007-09-04,12,42.010412,-87.66214000000001,8,5,0,0,4,9,2007,3,19
2007-09-04,12,42.010412,-87.66214000000001,8,1,0,0,4,9,2007,1,19
2007-09-04,10,41.899229999999996,-87.716788,9,20,0,0,4,9,2007,2,1
2007-09-04,10,41.899229999999996,-87.716788,9,45,0,0,4,9,2007,1,1
2007-09-04,10,41.899229999999996,-87.716788,9,30,0,0,4,9,2007,1,1
2007-09-04,33,41.94016,-87.794896,9,4,0,0,4,9,2007,2,55
2007-09-04,33,41.94016,-87.794896,9,1,0,0,4,9,2007,1,55
2007-09-04,60,41.942114000000004,-87.776385,8,2,0,0,4,9,2007,2,99
2007-09-04,60,41.960615999999995,-87.777189,9,2,0,0,4,9,2007,2,98
2007-09-04,33,41.883284,-87.705085,8,1,0,0,4,9,2007,2,54
2007-09-04,33,41.883284,-87.705085,8,1,0,0,4,9,2007,1,54
2007-09-04,49,41.962728000000006,-87.748367,9,3,0,0,4,9,2007,1,83
2007-09-04,42,41.837084999999995,-87.729384,9,1,0,0,4,9,2007,1,75
2007-09-04,17,41.911823999999996,-87.726737,9,2,0,0,4,9,2007,2,29
2007-09-04,17,41.911823999999996,-87.726737,9,1,0,0,4,9,2007,1,29
2007-09-04,22,41.823065,-87.67837800000001,8,2,0,0,4,9,2007,4,44
2007-09-04,22,41.801179,-87.679447,8,4,0,0,4,9,2007,2,41
2007-09-04,22,41.801179,-87.679447,8,1,0,0,4,9,2007,3,41
2007-09-04,22,41.801179,-87.679447,8,13,1,0,4,9,2007,1,41
2007-09-04,22,41.801179,-87.679447,8,1,0,0,4,9,2007,6,41
2007-09-04,35,41.800737,-87.71188000000001,8,19,0,0,4,9,2007,2,59
2007-09-04,35,41.800737,-87.71188000000001,8,16,0,0,4,9,2007,1,59
2007-09-04,52,41.778296999999995,-87.752411,9,10,0,0,4,9,2007,2,90
2007-09-04,52,41.778296999999995,-87.752411,9,1,0,0,4,9,2007,3,90
2007-09-04,52,41.778296999999995,-87.752411,9,14,0,0,4,9,2007,1,90
2007-09-04,52,41.778296999999995,-87.752411,9,2,0,0,4,9,2007,4,90
2007-09-04,67,41.77166,-87.703047,8,1,0,0,4,9,2007,2,112
2007-09-04,67,41.77166,-87.703047,8,3,0,0,4,9,2007,1,112
2007-09-04,73,41.759346,-87.745602,9,1,0,0,4,9,2007,2,119
2007-09-04,73,41.759346,-87.745602,9,7,0,0,4,9,2007,1,119
2007-09-04,22,41.768388,-87.678649,8,2,0,0,4,9,2007,2,42
2007-09-04,22,41.768388,-87.678649,8,3,0,0,4,9,2007,1,42
2007-09-04,52,41.797616,-87.797894,8,1,0,0,4,9,2007,1,89
2007-09-04,61,41.781416,-87.77653199999999,8,3,0,0,4,9,2007,1,101
2007-09-04,37,41.82561,-87.726549,9,2,1,0,4,9,2007,2,63
2007-09-04,37,41.82561,-87.726549,9,1,0,0,4,9,2007,1,63
2007-09-04,58,41.984809000000006,-87.728492,8,2,0,0,4,9,2007,2,94
2007-09-05,22,41.688324,-87.676709,8,1,0,0,5,9,2007,2,40
2007-09-05,22,41.688324,-87.676709,8,1,0,0,5,9,2007,2,40
2007-09-05,22,41.688324,-87.676709,8,13,1,0,5,9,2007,1,40
2007-09-05,11,41.862292,-87.64886,8,7,1,0,5,9,2007,2,13
2007-09-05,11,41.862292,-87.64886,8,1,0,0,5,9,2007,1,13
2007-09-05,17,41.720848,-87.666014,9,1,0,0,5,9,2007,1,30
2007-09-05,22,41.731922,-87.677512,8,13,1,0,5,9,2007,2,43
2007-09-05,22,41.731922,-87.677512,8,38,0,0,5,9,2007,1,43
2007-09-05,10,41.723195000000004,-87.64997,5,2,0,0,5,9,2007,2,5
2007-09-05,10,41.723195000000004,-87.64997,5,1,0,0,5,9,2007,1,5
2007-09-05,11,41.868077,-87.666901,9,10,0,0,5,9,2007,2,10
2007-09-05,42,41.662014,-87.72460799999999,8,1,0,0,5,9,2007,2,74
2007-09-05,42,41.662014,-87.72460799999999,8,38,1,0,5,9,2007,1,74
2007-09-05,35,41.682587,-87.707973,9,5,0,0,5,9,2007,2,58
2007-09-05,35,41.682587,-87.707973,9,2,0,0,5,9,2007,1,58
2007-09-05,93,41.725516999999996,-87.61425799999999,8,1,0,0,5,9,2007,1,134
2007-09-05,10,41.721474,-87.648064,8,2,0,0,5,9,2007,2,6
2007-09-05,10,41.721474,-87.648064,8,4,1,0,5,9,2007,1,6
2007-09-05,10,41.869107,-87.69629300000001,9,3,0,0,5,9,2007,2,2
2007-09-05,10,41.869107,-87.69629300000001,9,14,0,0,5,9,2007,1,2
2007-09-05,96,41.719059,-87.675088,9,1,0,0,5,9,2007,1,135
2007-09-05,20,41.692555,-87.598865,8,2,0,0,5,9,2007,1,34
2007-09-05,11,41.903002,-87.68826700000001,8,5,0,0,5,9,2007,1,9
2007-09-05,61,41.781416,-87.77653199999999,8,1,0,0,5,9,2007,2,101
2007-09-05,10,41.773215,-87.60088,8,5,0,0,5,9,2007,2,0
2007-09-05,10,41.773215,-87.60088,8,4,0,0,5,9,2007,1,0
2007-09-05,39,41.822536,-87.66634300000001,9,3,1,0,5,9,2007,1,67
2007-09-05,47,41.799282,-87.585487,8,1,0,0,5,9,2007,1,80
2007-09-05,64,41.778748,-87.586427,8,1,0,0,5,9,2007,2,106
2007-09-05,64,41.778748,-87.586427,8,1,0,0,5,9,2007,1,106
2007-09-05,71,41.766202,-87.562889,9,3,0,0,5,9,2007,2,117
2007-09-05,71,41.766202,-87.562889,9,4,0,0,5,9,2007,1,117
2007-09-05,71,41.766202,-87.562889,9,1,0,0,5,9,2007,6,117
2007-09-05,77,41.754676,-87.612922,9,2,0,0,5,9,2007,2,121
2007-09-05,40,41.821582,-87.62779599999999,9,2,0,0,5,9,2007,2,71
2007-09-05,50,41.803422999999995,-87.642984,8,2,0,0,5,9,2007,1,85
2007-09-05,79,41.754292,-87.590773,9,1,0,0,5,9,2007,1,122
2007-09-05,52,41.798697,-87.736812,8,7,0,0,5,9,2007,2,88
2007-09-05,52,41.798697,-87.736812,8,1,0,0,5,9,2007,3,88
2007-09-05,52,41.798697,-87.736812,8,7,0,0,5,9,2007,1,88
2007-09-05,63,41.776156,-87.778927,9,7,0,0,5,9,2007,2,105
2007-09-05,63,41.776156,-87.778927,9,6,0,0,5,9,2007,1,105
2007-09-05,12,41.673408,-87.599862,5,50,0,0,5,9,2007,1,18
2007-09-05,12,41.673408,-87.599862,5,50,0,0,5,9,2007,1,18
2007-09-05,12,41.673408,-87.599862,5,50,0,0,5,9,2007,1,18
2007-09-05,12,41.673408,-87.599862,5,50,0,0,5,9,2007,1,18
2007-09-05,12,41.673408,-87.599862,5,50,0,0,5,9,2007,1,18
2007-09-05,12,41.673408,-87.599862,5,50,0,0,5,9,2007,1,18
